area,item,year,yield,average_rain_fall_mm_per_year,avg_temp,pesticides_tonnes
Argentina,Sweet potatoes,1999,143991,591,17.71,62831.39
Argentina,Sweet potatoes,2000,151462,591,17.66,63265.78
Argentina,Sweet potatoes,2001,155212,591,18.42,63700.17
Argentina,Sweet potatoes,2002,155890,591,18.07,64134.56
Argentina,Sweet potatoes,2004,154867,591,18.11,65003.34
Argentina,Sweet potatoes,2005,154472,591,17.83,65437.73
Argentina,Sweet potatoes,2006,143478,591,18.35,65872.12
Argentina,Sweet potatoes,2007,141667,591,17.14,81582.64
Argentina,Sweet potatoes,2008,145105,591,18.39,87149.01
Argentina,Sweet potatoes,2009,151208,591,18.09,61586.56
Argentina,Sweet potatoes,2010,149382,591,17.84,105915.04
Argentina,Sweet potatoes,2011,148754,591,17.93,100424.62
Argentina,Sweet potatoes,2012,148126,591,18.43,136185.08
Argentina,Sweet potatoes,2013,147498,591,16.88,171945.54
Argentina,Wheat,1990,18947,591,17.67,26156
Argentina,Wheat,1991,18972,591,17.86,26156
Argentina,Wheat,1992,21809,591,17.51,26156
Argentina,Wheat,1993,23272,591,17.53,26156
Argentina,Wheat,1994,20237,591,18.31,30195
Argentina,Wheat,1995,21675,591,17.62,37842
Argentina,Wheat,1996,19344,591,17.97,54595
Argentina,Wheat,1997,22426,591,18.54,77691
Argentina,Wheat,1998,26088,591,17.52,62397
Argentina,Wheat,1999,23028,591,17.71,62831.39
Argentina,Wheat,2000,24873,591,17.66,63265.78
Argentina,Wheat,2001,24934,591,18.42,63700.17
Argentina,Wheat,2002,22398,591,18.07,64134.56
Argentina,Wheat,2004,25441,591,18.11,65003.34
Argentina,Wheat,2005,26356,591,17.83,65437.73
Argentina,Wheat,2006,25302,591,18.35,65872.12
Argentina,Wheat,2007,26234,591,17.14,81582.64
Argentina,Wheat,2008,28271,591,18.39,87149.01
Argentina,Wheat,2009,19628,591,18.09,61586.56
Argentina,Wheat,2010,27113,591,17.84,105915.04
Argentina,Wheat,2011,35063,591,17.93,100424.62
Argentina,Wheat,2012,32199,591,18.43,136185.08
Argentina,Wheat,2013,26581,591,16.88,171945.54
Armenia,Maize,1992,32344,562,7.44,8
Armenia,Maize,1993,32261,562,7.69,8
Armenia,Maize,1994,32667,562,8.84,23
Armenia,Maize,1995,18261,562,9.76,23.9
Armenia,Maize,1996,22239,562,9.55,32
Armenia,Maize,1997,45548,562,9.1,41.46
Armenia,Maize,1998,26082,562,10.28,50.92
Armenia,Maize,1999,40303,562,10.11,60.38
Armenia,Maize,2000,23178,562,9.68,69.85
Armenia,Maize,2001,37913,562,10.18,79.31
Armenia,Maize,2002,37380,562,9.41,88.77
Armenia,Maize,2004,61791,562,9.55,204.77
Armenia,Maize,2005,44692,562,9.58,220.51
Armenia,Maize,2006,33271,562,9.89,227.55
Armenia,Maize,2007,53262,562,9.44,241.71
Armenia,Maize,2008,53424,562,9.51,218.2
Armenia,Maize,2009,57763,562,9.67,198.36
Armenia,Maize,2010,46724,562,11.31,278.72
Armenia,Maize,2011,54257,562,8.93,278.72
Armenia,Maize,2012,62215,562,10.2,278.72
Armenia,Maize,2013,67114,562,11.08,278.72
Armenia,Potatoes,1992,111301,562,7.44,8
Armenia,Potatoes,1993,134416,562,7.69,8
Armenia,Potatoes,1994,131195,562,8.84,23
Armenia,Potatoes,1995,131196,562,9.76,23.9
Armenia,Potatoes,1996,129626,562,9.55,32
Armenia,Potatoes,1997,109362,562,9.1,41.46
Armenia,Potatoes,1998,134409,562,10.28,50.92
Armenia,Potatoes,1999,130618,562,10.11,60.38
Armenia,Potatoes,2000,87349,562,9.68,69.85
Armenia,Potatoes,2001,114619,562,10.18,79.31
Armenia,Potatoes,2002,122814,562,9.41,88.77
Armenia,Potatoes,2004,161509,562,9.55,204.77
Armenia,Potatoes,2005,164459,562,9.58,220.51
Armenia,Potatoes,2006,163418,562,9.89,227.55
Armenia,Potatoes,2007,184719,562,9.44,241.71
Armenia,Potatoes,2008,189096,562,9.51,218.2
Armenia,Potatoes,2009,185496,562,9.67,198.36
Armenia,Potatoes,2010,170146,562,11.31,278.72
Armenia,Potatoes,2011,194426,562,8.93,278.72
Armenia,Potatoes,2012,207151,562,10.2,278.72
Armenia,Potatoes,2013,215290,562,11.08,278.72
Armenia,Wheat,1992,21600,562,7.44,8
Armenia,Wheat,1993,22257,562,7.69,8
Armenia,Wheat,1994,17842,562,8.84,23
Armenia,Wheat,1995,25480,562,9.76,23.9
Armenia,Wheat,1996,23569,562,9.55,32
Armenia,Wheat,1997,17009,562,9.1,41.46
Armenia,Wheat,1998,20651,562,10.28,50.92
Armenia,Wheat,1999,19466,562,10.11,60.38
Armenia,Wheat,2000,16679,562,9.68,69.85
Armenia,Wheat,2001,22263,562,10.18,79.31
Armenia,Wheat,2002,23877,562,9.41,88.77
Armenia,Wheat,2004,23416,562,9.55,204.77
Armenia,Wheat,2005,20252,562,9.58,220.51
Armenia,Wheat,2006,14627,562,9.89,227.55
Armenia,Wheat,2007,25837,562,9.44,241.71
Armenia,Wheat,2008,24322,562,9.51,218.2
Armenia,Wheat,2009,22374,562,9.67,198.36
Armenia,Wheat,2010,21192,562,11.31,278.72
Armenia,Wheat,2011,28800,562,8.93,278.72
Armenia,Wheat,2012,26010,562,10.2,278.72
Armenia,Wheat,2013,31273,562,11.08,278.72
Australia,Maize,1990,41821,534,17.47,17866
Australia,Maize,1991,39938,534,17.85,17866
Australia,Maize,1992,51721,534,16.89,22234
Australia,Maize,1993,44261,534,17.42,23899
Australia,Maize,1994,46620,534,17.36,21057
Australia,Maize,1995,48263,534,16.95,25598
Australia,Maize,1996,57689,534,17.05,31185
Australia,Maize,1997,59403,534,17.51,34091
Australia,Maize,1998,47544,534,18.05,37215
Australia,Maize,1999,51212,534,17.55,34200
Australia,Maize,2000,49360,534,17.57,33475
Australia,Maize,2001,46471,534,17.85,32710
Australia,Maize,2002,54929,534,17.73,26651
Australia,Maize,2004,56326,534,17.87,36276
Australia,Maize,2005,57983,534,18.03,34310
Australia,Maize,2006,53856,534,17.75,35900
Australia,Maize,2007,49103,534,18.02,32446.25
Australia,Maize,2008,56912,534,17.32,42935.38
Australia,Maize,2009,58171,534,18.18,38065.68
Australia,Maize,2010,55593,534,18,42169.39
Australia,Maize,2011,57390,534,17.71,47632.99
Australia,Maize,2012,64654,534,17.47,48687.88
Australia,Maize,2013,64441,534,18.09,45177.18
Australia,Potatoes,1990,289832,534,17.47,17866
Australia,Potatoes,1991,285359,534,17.85,17866
Australia,Potatoes,1992,289220,534,16.89,22234
Australia,Potatoes,1993,290981,534,17.42,23899
Australia,Potatoes,1994,294270,534,17.36,21057
Australia,Potatoes,1995,298183,534,16.95,25598
Australia,Potatoes,1996,312853,534,17.05,31185
Australia,Potatoes,1997,313056,534,17.51,34091
Australia,Potatoes,1998,322292,534,18.05,37215
Australia,Potatoes,1999,321265,534,17.55,34200
Australia,Potatoes,2000,284527,534,17.57,33475
Australia,Potatoes,2001,328633,534,17.85,32710
Australia,Potatoes,2002,351358,534,17.73,26651
Australia,Potatoes,2004,362787,534,17.87,36276
Australia,Potatoes,2005,344117,534,18.03,34310
Australia,Potatoes,2006,354317,534,17.75,35900
Australia,Potatoes,2007,355463,534,18.02,32446.25
Australia,Potatoes,2008,381224,534,17.32,42935.38
Australia,Potatoes,2009,361747,534,18.18,38065.68
Australia,Potatoes,2010,351334,534,18,42169.39
Australia,Potatoes,2011,350887,534,17.71,47632.99
Australia,Potatoes,2012,382592,534,17.47,48687.88
Australia,Potatoes,2013,385434,534,18.09,45177.18
Australia,"Rice, paddy",1990,88000,534,17.47,17866
Australia,"Rice, paddy",1991,88427,534,17.85,17866
Australia,"Rice, paddy",1992,88346,534,16.89,22234
Australia,"Rice, paddy",1993,76400,534,17.42,23899
Australia,"Rice, paddy",1994,81537,534,17.36,21057
Australia,"Rice, paddy",1995,88003,534,16.95,25598
Australia,"Rice, paddy",1996,63540,534,17.05,31185
Australia,"Rice, paddy",1997,83263,534,17.51,34091
Australia,"Rice, paddy",1998,94256,534,18.05,37215
Australia,"Rice, paddy",1999,91615,534,17.55,34200
Australia,"Rice, paddy",2000,82573,534,17.57,33475
Australia,"Rice, paddy",2001,93071,534,17.85,32710
Australia,"Rice, paddy",2002,82580,534,17.73,26651
Australia,"Rice, paddy",2004,83305,534,17.87,36276
Australia,"Rice, paddy",2005,66168,534,18.03,34310
Australia,"Rice, paddy",2006,98176,534,17.75,35900
Australia,"Rice, paddy",2007,82609,534,18.02,32446.25
Australia,"Rice, paddy",2008,75988,534,17.32,42935.38
Australia,"Rice, paddy",2009,84609,534,18.18,38065.68
Australia,"Rice, paddy",2010,103895,534,18,42169.39
Australia,"Rice, paddy",2011,95441,534,17.71,47632.99
Australia,"Rice, paddy",2012,89098,534,17.47,48687.88
Australia,"Rice, paddy",2013,102177,534,18.09,45177.18
Australia,Sorghum,1990,24883,534,17.47,17866
Australia,Sorghum,1991,19865,534,17.85,17866
Australia,Sorghum,1992,25431,534,16.89,22234
Australia,Sorghum,1993,12834,534,17.42,23899
Australia,Sorghum,1994,21697,534,17.36,21057
Australia,Sorghum,1995,18555,534,16.95,25598
Australia,Sorghum,1996,20677,534,17.05,31185
Australia,Sorghum,1997,26195,534,17.51,34091
Australia,Sorghum,1998,21321,534,18.05,37215
Australia,Sorghum,1999,32215,534,17.55,34200
Australia,Sorghum,2000,34003,534,17.57,33475
Australia,Sorghum,2001,25539,534,17.85,32710
Australia,Sorghum,2002,24561,534,17.73,26651
Australia,Sorghum,2004,27367,534,17.87,36276
Australia,Sorghum,2005,26629,534,18.03,34310
Australia,Sorghum,2006,25205,534,17.75,35900
Australia,Sorghum,2007,20918,534,18.02,32446.25
Australia,Sorghum,2008,40252,534,17.32,42935.38
Australia,Sorghum,2009,35096,534,18.18,38065.68
Australia,Sorghum,2010,30279,534,18,42169.39
Australia,Sorghum,2011,30558,534,17.71,47632.99
Australia,Sorghum,2012,33960,534,17.47,48687.88
Australia,Sorghum,2013,34419,534,18.09,45177.18
Australia,Soybeans,1990,15718,534,17.47,17866
Australia,Soybeans,1991,15551,534,17.85,17866
Australia,Soybeans,1992,21141,534,16.89,22234
Australia,Soybeans,1993,16168,534,17.42,23899
Australia,Soybeans,1994,19999,534,17.36,21057
Australia,Soybeans,1995,15318,534,16.95,25598
Australia,Soybeans,1996,18740,534,17.05,31185
Australia,Soybeans,1997,18974,534,17.51,34091
Australia,Soybeans,1998,17035,534,18.05,37215
Australia,Soybeans,1999,22667,534,17.55,34200
Australia,Soybeans,2000,18714,534,17.57,33475
Australia,Soybeans,2001,14626,534,17.85,32710
Australia,Soybeans,2002,19487,534,17.73,26651
Australia,Soybeans,2004,22136,534,17.87,36276
Australia,Soybeans,2005,16810,534,18.03,34310
Australia,Soybeans,2006,20993,534,17.75,35900
Australia,Soybeans,2007,19730,534,18.02,32446.25
Australia,Soybeans,2008,23289,534,17.32,42935.38
Australia,Soybeans,2009,18926,534,18.18,38065.68
Australia,Soybeans,2010,19042,534,18,42169.39
Australia,Soybeans,2011,17136,534,17.71,47632.99
Australia,Soybeans,2012,22598,534,17.47,48687.88
Australia,Soybeans,2013,22336,534,18.09,45177.18
Australia,Sweet potatoes,1990,137140,534,17.47,17866
Australia,Sweet potatoes,1991,151142,534,17.85,17866
Australia,Sweet potatoes,1992,127548,534,16.89,22234
Australia,Sweet potatoes,1993,132702,534,17.42,23899
Australia,Sweet potatoes,1994,140961,534,17.36,21057
Australia,Sweet potatoes,1995,155252,534,16.95,25598
Australia,Sweet potatoes,1996,172474,534,17.05,31185
Australia,Sweet potatoes,1997,244444,534,17.51,34091
Australia,Sweet potatoes,1998,276923,534,18.05,37215
Australia,Sweet potatoes,1999,275000,534,17.55,34200
Australia,Sweet potatoes,2000,317647,534,17.57,33475
Australia,Sweet potatoes,2001,333333,534,17.85,32710
Australia,Sweet potatoes,2002,347368,534,17.73,26651
Australia,Sweet potatoes,2004,333333,534,17.87,36276
Australia,Sweet potatoes,2005,336000,534,18.03,34310
Australia,Sweet potatoes,2006,278748,534,17.75,35900
Australia,Sweet potatoes,2007,346237,534,18.02,32446.25
Australia,Sweet potatoes,2008,266530,534,17.32,42935.38
Australia,Sweet potatoes,2009,250797,534,18.18,38065.68
Australia,Sweet potatoes,2010,305974,534,18,42169.39
Australia,Sweet potatoes,2011,319252,534,17.71,47632.99
Australia,Sweet potatoes,2012,331853,534,17.47,48687.88
Australia,Sweet potatoes,2013,344391,534,18.09,45177.18
Australia,Wheat,1990,16344,534,17.47,17866
Australia,Wheat,1991,14698,534,17.85,17866
Australia,Wheat,1992,17812,534,16.89,22234
Australia,Wheat,1993,19658,534,17.42,23899
Australia,Wheat,1994,11356,534,17.36,21057
Australia,Wheat,1995,17899,534,16.95,25598
Australia,Wheat,1996,21673,534,17.05,31185
Australia,Wheat,1997,18412,534,17.51,34091
Australia,Wheat,1998,19153,534,18.05,37215
Australia,Wheat,1999,20066,534,17.55,34200
Australia,Wheat,2000,18209,534,17.57,33475
Australia,Wheat,2001,18209,534,17.85,32710
Australia,Wheat,2002,21076,534,17.73,26651
Australia,Wheat,2004,19998,534,17.87,36276
Australia,Wheat,2005,16348,534,18.03,34310
Australia,Wheat,2006,20213,534,17.75,35900
Australia,Wheat,2007,9173,534,18.02,32446.25
Australia,Wheat,2008,10788,534,17.32,42935.38
Australia,Wheat,2009,15831,534,18.18,38065.68
Australia,Wheat,2010,15729,534,18,42169.39
Australia,Wheat,2011,20301,534,17.71,47632.99
Australia,Wheat,2012,21511,534,17.47,48687.88
Australia,Wheat,2013,17609,534,18.09,45177.18
Austria,Maize,1990,81800,1110,9.23,4246
Austria,Maize,1991,84800,1110,8.15,4487
Austria,Maize,1992,64800,1110,9.49,3897
Austria,Maize,1993,89710,1110,8.48,3984
Austria,Maize,1994,79160,1110,9.89,3619
Austria,Maize,1995,85000,1110,8.79,3402
Austria,Maize,1996,86200,1110,7.4,3565
Austria,Maize,1997,97800,1110,8.37,3689.6
Austria,Maize,1998,96100,1110,9.01,3340.3
Austria,Maize,1999,96000,1110,9.17,3418.6
Austria,Maize,2000,98600,1110,10.08,3563.2
Austria,Maize,2001,90869,1110,8.75,3132.2
Austria,Maize,2002,99815,1110,9.62,3079.2
Austria,Maize,2004,96544,1110,8.76,3301.7
Austria,Maize,2005,106570,1110,8.6,3404
Austria,Maize,2006,96370,1110,9.13,3415.7
Austria,Maize,2007,103128,1110,10.03,3526.6
Austria,Maize,2008,113173,1110,9.96,4246.7
Austria,Maize,2009,108293,1110,9.48,3531.8
Austria,Maize,2010,97247,1110,8.36,3692.4
Austria,Maize,2011,112996,1110,9.42,3441.5
Austria,Maize,2012,107025,1110,9.42,3563.3
Austria,Maize,2013,81173,1110,10.03,3108.6
Austria,Potatoes,1990,249854,1110,9.23,4246
Austria,Potatoes,1991,236372,1110,8.15,4487
Austria,Potatoes,1992,223470,1110,9.49,3897
Austria,Potatoes,1993,284925,1110,8.48,3984
Austria,Potatoes,1994,199650,1110,9.89,3619
Austria,Potatoes,1995,267949,1110,8.79,3402
Austria,Potatoes,1996,291997,1110,7.4,3565
Austria,Potatoes,1997,288325,1110,8.37,3689.6
Austria,Potatoes,1998,283064,1110,9.01,3340.3
Austria,Potatoes,1999,307044,1110,9.17,3418.6
Austria,Potatoes,2000,292627,1110,10.08,3563.2
Austria,Potatoes,2001,300394,1110,8.75,3132.2
Austria,Potatoes,2002,303832,1110,9.62,3079.2
Austria,Potatoes,2004,316117,1110,8.76,3301.7
Austria,Potatoes,2005,343985,1110,8.6,3404
Austria,Potatoes,2006,298641,1110,9.13,3415.7
Austria,Potatoes,2007,294931,1110,10.03,3526.6
Austria,Potatoes,2008,331993,1110,9.96,4246.7
Austria,Potatoes,2009,324947,1110,9.48,3531.8
Austria,Potatoes,2010,305703,1110,8.36,3692.4
Austria,Potatoes,2011,357127,1110,9.42,3441.5
Austria,Potatoes,2012,305491,1110,9.42,3563.3
Austria,Potatoes,2013,285897,1110,10.03,3108.6
Austria,Sorghum,2010,67666,1110,8.36,3692.4
Austria,Sorghum,2011,67299,1110,9.42,3441.5
Austria,Sorghum,2012,68081,1110,9.42,3563.3
Austria,Sorghum,2013,52447,1110,10.03,3108.6
Austria,Soybeans,1990,19046,1110,9.23,4246
Austria,Soybeans,1991,24958,1110,8.15,4487
Austria,Soybeans,1992,17480,1110,9.49,3897
Austria,Soybeans,1993,23168,1110,8.48,3984
Austria,Soybeans,1994,22505,1110,9.89,3619
Austria,Soybeans,1995,22768,1110,8.79,3402
Austria,Soybeans,1996,20100,1110,7.4,3565
Austria,Soybeans,1997,22000,1110,8.37,3689.6
Austria,Soybeans,1998,25189,1110,9.01,3340.3
Austria,Soybeans,1999,27209,1110,9.17,3418.6
Austria,Soybeans,2000,21139,1110,10.08,3563.2
Austria,Soybeans,2001,20736,1110,8.75,3132.2
Austria,Soybeans,2002,25244,1110,9.62,3079.2
Austria,Soybeans,2004,25092,1110,8.76,3301.7
Austria,Soybeans,2005,28267,1110,8.6,3404
Austria,Soybeans,2006,25970,1110,9.13,3415.7
Austria,Soybeans,2007,26211,1110,10.03,3526.6
Austria,Soybeans,2008,29369,1110,9.96,4246.7
Austria,Soybeans,2009,28171,1110,9.48,3531.8
Austria,Soybeans,2010,27501,1110,8.36,3692.4
Austria,Soybeans,2011,28691,1110,9.42,3441.5
Austria,Soybeans,2012,28051,1110,9.42,3563.3
Austria,Soybeans,2013,19697,1110,10.03,3108.6
Austria,Wheat,1990,50479,1110,9.23,4246
Austria,Wheat,1991,50735,1110,8.15,4487
Austria,Wheat,1992,53938,1110,9.49,3897
Austria,Wheat,1993,42246,1110,8.48,3984
Austria,Wheat,1994,52088,1110,9.89,3619
Austria,Wheat,1995,50856,1110,8.79,3402
Austria,Wheat,1996,50069,1110,7.4,3565
Austria,Wheat,1997,52044,1110,8.37,3689.6
Austria,Wheat,1998,50749,1110,9.01,3340.3
Austria,Wheat,1999,54348,1110,9.17,3418.6
Austria,Wheat,2000,44688,1110,10.08,3563.2
Austria,Wheat,2001,52412,1110,8.75,3132.2
Austria,Wheat,2002,49667,1110,9.62,3079.2
Austria,Wheat,2004,59234,1110,8.76,3301.7
Austria,Wheat,2005,50286,1110,8.6,3404
Austria,Wheat,2006,49066,1110,9.13,3415.7
Austria,Wheat,2007,47763,1110,10.03,3526.6
Austria,Wheat,2008,56935,1110,9.96,4246.7
Austria,Wheat,2009,49295,1110,9.48,3531.8
Austria,Wheat,2010,50117,1110,8.36,3692.4
Austria,Wheat,2011,58549,1110,9.42,3441.5
Austria,Wheat,2012,41388,1110,9.42,3563.3
Austria,Wheat,2013,53743,1110,10.03,3108.6
Azerbaijan,Maize,1992,18740,447,10.93,148.68
Azerbaijan,Maize,1993,13918,447,10.53,148.68
Azerbaijan,Maize,1994,14619,447,11.32,148.68
Azerbaijan,Maize,1995,11810,447,12.81,148.68
Azerbaijan,Maize,1996,17369,447,11.96,148.68
Azerbaijan,Maize,1997,24340,447,11.89,148.68
Azerbaijan,Maize,1998,29541,447,12.79,148.68
Azerbaijan,Maize,1999,35343,447,12.74,148.68
Azerbaijan,Maize,2000,32484,447,12.61,148.68
Azerbaijan,Maize,2001,37823,447,12.97,148.68
Azerbaijan,Maize,2002,43463,447,12.45,148.68
Azerbaijan,Maize,2004,46071,447,12.76,148.68
Azerbaijan,Maize,2005,47703,447,12.88,148.68
Azerbaijan,Maize,2006,45777,447,12.66,148.68
Azerbaijan,Maize,2007,46175,447,12.75,148.68
Azerbaijan,Maize,2008,47784,447,12.3,262.99
Azerbaijan,Maize,2009,47990,447,12.6,316.18
Azerbaijan,Maize,2010,45551,447,13.85,333.85
Azerbaijan,Maize,2011,45460,447,11.79,461.84
Azerbaijan,Maize,2012,51029,447,13,516.35
Azerbaijan,Maize,2013,53903,447,14.12,489.8
Azerbaijan,Potatoes,1992,82701,447,10.93,148.68
Azerbaijan,Potatoes,1993,78059,447,10.53,148.68
Azerbaijan,Potatoes,1994,82623,447,11.32,148.68
Azerbaijan,Potatoes,1995,97450,447,12.81,148.68
Azerbaijan,Potatoes,1996,101359,447,11.96,148.68
Azerbaijan,Potatoes,1997,82711,447,11.89,148.68
Azerbaijan,Potatoes,1998,95259,447,12.79,148.68
Azerbaijan,Potatoes,1999,95214,447,12.74,148.68
Azerbaijan,Potatoes,2000,89357,447,12.61,148.68
Azerbaijan,Potatoes,2001,109774,447,12.97,148.68
Azerbaijan,Potatoes,2002,121132,447,12.45,148.68
Azerbaijan,Potatoes,2004,141416,447,12.76,148.68
Azerbaijan,Potatoes,2005,153215,447,12.88,148.68
Azerbaijan,Potatoes,2006,149497,447,12.66,148.68
Azerbaijan,Potatoes,2007,154570,447,12.75,148.68
Azerbaijan,Potatoes,2008,156430,447,12.3,262.99
Azerbaijan,Potatoes,2009,149950,447,12.6,316.18
Azerbaijan,Potatoes,2010,144945,447,13.85,333.85
Azerbaijan,Potatoes,2011,143973,447,11.79,461.84
Azerbaijan,Potatoes,2012,146740,447,13,516.35
Azerbaijan,Potatoes,2013,151999,447,14.12,489.8
Azerbaijan,"Rice, paddy",1992,7292,447,10.93,148.68
Azerbaijan,"Rice, paddy",1993,9461,447,10.53,148.68
Azerbaijan,"Rice, paddy",1994,10059,447,11.32,148.68
Azerbaijan,"Rice, paddy",1995,19890,447,12.81,148.68
Azerbaijan,"Rice, paddy",1996,36917,447,11.96,148.68
Azerbaijan,"Rice, paddy",1997,46082,447,11.89,148.68
Azerbaijan,"Rice, paddy",1998,48046,447,12.79,148.68
Azerbaijan,"Rice, paddy",1999,44415,447,12.74,148.68
Azerbaijan,"Rice, paddy",2000,50191,447,12.61,148.68
Azerbaijan,"Rice, paddy",2001,48495,447,12.97,148.68
Azerbaijan,"Rice, paddy",2002,46532,447,12.45,148.68
Azerbaijan,"Rice, paddy",2004,39810,447,12.76,148.68
Azerbaijan,"Rice, paddy",2005,35903,447,12.88,148.68
Azerbaijan,"Rice, paddy",2006,42375,447,12.66,148.68
Azerbaijan,"Rice, paddy",2007,33886,447,12.75,148.68
Azerbaijan,"Rice, paddy",2008,27973,447,12.3,262.99
Azerbaijan,"Rice, paddy",2009,25279,447,12.6,316.18
Azerbaijan,"Rice, paddy",2010,23963,447,13.85,333.85
Azerbaijan,"Rice, paddy",2011,20947,447,11.79,461.84
Azerbaijan,"Rice, paddy",2012,22249,447,13,516.35
Azerbaijan,"Rice, paddy",2013,22808,447,14.12,489.8
Azerbaijan,Sorghum,1992,578,447,10.93,148.68
Azerbaijan,Sorghum,1993,1659,447,10.53,148.68
Azerbaijan,Sorghum,1994,2323,447,11.32,148.68
Azerbaijan,Sorghum,1995,1317,447,12.81,148.68
Azerbaijan,Sorghum,1996,1389,447,11.96,148.68
Azerbaijan,Sorghum,1997,833,447,11.89,148.68
Azerbaijan,Sorghum,1998,857,447,12.79,148.68
Azerbaijan,Sorghum,2000,2434,447,12.61,148.68
Azerbaijan,Sorghum,2006,10000,447,12.66,148.68
Azerbaijan,Sorghum,2008,12000,447,12.3,262.99
Azerbaijan,Sorghum,2012,1500,447,13,516.35
Azerbaijan,Sorghum,2013,5000,447,14.12,489.8
Azerbaijan,Soybeans,1992,1141,447,10.93,148.68
Azerbaijan,Soybeans,1993,811,447,10.53,148.68
Azerbaijan,Soybeans,1994,1905,447,11.32,148.68
Azerbaijan,Soybeans,1995,10000,447,12.81,148.68
Azerbaijan,Soybeans,1996,9363,447,11.96,148.68
Azerbaijan,Soybeans,1997,10667,447,11.89,148.68
Azerbaijan,Soybeans,1998,11111,447,12.79,148.68
Azerbaijan,Soybeans,1999,12000,447,12.74,148.68
Azerbaijan,Soybeans,2000,11940,447,12.61,148.68
Azerbaijan,Soybeans,2001,12222,447,12.97,148.68
Azerbaijan,Soybeans,2004,17568,447,12.76,148.68
Azerbaijan,Soybeans,2005,5789,447,12.88,148.68
Azerbaijan,Soybeans,2006,4906,447,12.66,148.68
Azerbaijan,Soybeans,2007,4000,447,12.75,148.68
Azerbaijan,Soybeans,2008,5000,447,12.3,262.99
Azerbaijan,Soybeans,2009,6677,447,12.6,316.18
Azerbaijan,Soybeans,2010,7136,447,13.85,333.85
